,yearID,teamID,R_per_game,HR_per_game,W_percentage,BB_per_game,SB_per_game
356,1977,CHN,4.271604938,0.685185185,0.5,3.296296296,0.395061728
357,1977,CIN,4.950617284,1.117283951,0.543209877,3.703703704,1.049382716
358,1977,CLE,4.198757764,0.621118012,0.440993789,3.298136646,0.540372671
359,1977,DET,4.407407407,1.024691358,0.456790123,2.790123457,0.37037037
360,1977,HOU,4.197530864,0.703703704,0.5,3.179012346,1.154320988
361,1977,KCA,5.074074074,0.901234568,0.62962963,3.222222222,1.049382716
362,1977,LAN,4.74691358,1.179012346,0.604938272,3.62962963,0.703703704
363,1977,MIN,5.385093168,0.763975155,0.52173913,3.49689441,0.652173913
364,1977,ML4,3.944444444,0.771604938,0.413580247,2.734567901,0.524691358
365,1977,MON,4.104938272,0.851851852,0.462962963,2.950617284,0.543209877
366,1977,NYA,5.12962963,1.135802469,0.617283951,3.290123457,0.574074074
367,1977,NYN,3.62345679,0.543209877,0.395061728,3.265432099,0.604938272
368,1977,OAK,3.757763975,0.726708075,0.391304348,3.204968944,1.093167702
369,1977,PHI,5.228395062,1.148148148,0.62345679,3.537037037,0.833333333
370,1977,PIT,4.530864198,0.820987654,0.592592593,2.925925926,1.604938272
371,1977,SDN,4.271604938,0.740740741,0.425925926,3.716049383,0.820987654
372,1977,SEA,3.851851852,0.820987654,0.395061728,2.62962963,0.679012346
373,1977,SFN,4.154320988,0.827160494,0.462962963,3.50617284,0.555555556
374,1977,SLN,4.549382716,0.592592593,0.512345679,3.018518519,0.827160494
375,1977,TEX,4.734567901,0.833333333,0.580246914,3.679012346,0.950617284
376,1977,TOR,3.757763975,0.621118012,0.335403727,3.099378882,0.403726708
377,1978,ATL,3.703703704,0.759259259,0.425925926,3.395061728,0.555555556
378,1978,BAL,4.093167702,0.956521739,0.559006211,3.428571429,0.465838509
379,1978,BOS,4.883435583,1.055214724,0.607361963,3.570552147,0.45398773
380,1978,CAL,4.265432099,0.666666667,0.537037037,3.327160494,0.530864198
381,1978,CHA,3.937888199,0.658385093,0.440993789,2.540372671,0.51552795
382,1978,CHN,4.098765432,0.444444444,0.487654321,3.469135802,0.679012346
383,1978,CIN,4.409937888,0.844720497,0.571428571,3.950310559,0.850931677
384,1978,CLE,4.018867925,0.666666667,0.433962264,3.06918239,0.402515723
385,1978,DET,4.407407407,0.796296296,0.530864198,3.475308642,0.555555556
386,1978,HOU,3.734567901,0.432098765,0.456790123,2.679012346,1.098765432
387,1978,KCA,4.586419753,0.604938272,0.567901235,3.074074074,1.333333333
388,1978,LAN,4.487654321,0.919753086,0.586419753,3.765432099,0.845679012
389,1978,MIN,4.111111111,0.50617284,0.450617284,3.728395062,0.611111111
390,1978,ML4,4.962962963,1.067901235,0.574074074,3.209876543,0.586419753
391,1978,MON,3.907407407,0.74691358,0.469135802,2.444444444,0.49382716
392,1978,NYA,4.509202454,0.766871166,0.613496933,3.098159509,0.601226994
393,1978,NYN,3.74691358,0.530864198,0.407407407,3.388888889,0.617283951
394,1978,OAK,3.283950617,0.617283951,0.425925926,2.672839506,0.888888889
395,1978,PHI,4.37037037,0.820987654,0.555555556,3.407407407,0.938271605
396,1978,PIT,4.248447205,0.714285714,0.546583851,2.98136646,1.322981366
397,1978,SDN,3.648148148,0.462962963,0.518518519,3.308641975,0.938271605
398,1978,SEA,3.8375,0.60625,0.35,3.2625,0.76875
399,1978,SFN,3.783950617,0.722222222,0.549382716,3.419753086,0.537037037
400,1978,SLN,3.703703704,0.487654321,0.425925926,2.592592593,0.598765432
401,1978,TEX,4.271604938,0.814814815,0.537037037,3.851851852,1.209876543
402,1978,TOR,3.664596273,0.608695652,0.366459627,2.782608696,0.173913043
403,1979,ATL,4.18125,0.7875,0.4125,3.0625,0.6125
404,1979,BAL,4.761006289,1.13836478,0.641509434,3.823899371,0.622641509
405,1979,BOS,5.25625,1.2125,0.56875,3.2,0.375
406,1979,CAL,5.345679012,1.012345679,0.543209877,3.635802469,0.617283951
407,1979,CHA,4.5625,0.79375,0.45625,2.8375,0.60625
408,1979,CHN,4.358024691,0.833333333,0.49382716,2.950617284,0.450617284
409,1979,CIN,4.540372671,0.819875776,0.559006211,3.813664596,0.614906832
410,1979,CLE,4.720496894,0.857142857,0.50310559,4.080745342,0.888198758
411,1979,DET,4.782608696,1.01863354,0.527950311,3.571428571,1.093167702
412,1979,HOU,3.598765432,0.302469136,0.549382716,2.845679012,1.172839506
413,1979,KCA,5.25308642,0.716049383,0.524691358,3.259259259,1.277777778
414,1979,LAN,4.561728395,1.12962963,0.487654321,3.432098765,0.654320988
415,1979,MIN,4.716049383,0.691358025,0.50617284,3.24691358,0.407407407
416,1979,ML4,5.01242236,1.149068323,0.590062112,3.409937888,0.621118012
417,1979,MON,4.38125,0.89375,0.59375,2.7,0.75625
418,1979,NYA,4.5875,0.9375,0.55625,3.18125,0.40625
419,1979,NYN,3.63803681,0.45398773,0.386503067,3.055214724,0.828220859
420,1979,OAK,3.537037037,0.666666667,0.333333333,2.975308642,0.641975309
421,1979,PHI,4.190184049,0.73006135,0.515337423,3.693251534,0.785276074
422,1979,PIT,4.754601227,0.90797546,0.601226994,2.963190184,1.104294479
423,1979,SDN,3.745341615,0.577639752,0.422360248,3.316770186,0.621118012
424,1979,SEA,4.388888889,0.814814815,0.413580247,3.179012346,0.777777778
425,1979,SFN,4.148148148,0.771604938,0.438271605,3.580246914,0.864197531
426,1979,SLN,4.484662577,0.613496933,0.527607362,2.82208589,0.711656442
427,1979,TEX,4.62962963,0.864197531,0.512345679,2.845679012,0.487654321
428,1979,TOR,3.783950617,0.586419753,0.327160494,2.765432099,0.462962963
429,1980,ATL,3.913043478,0.894409938,0.50310559,2.695652174,0.453416149
430,1980,BAL,4.969135802,0.962962963,0.617283951,3.62345679,0.685185185
431,1980,BOS,4.73125,1.0125,0.51875,2.96875,0.49375
432,1980,CAL,4.3625,0.6625,0.40625,3.36875,0.56875
433,1980,CHA,3.62345679,0.561728395,0.432098765,2.462962963,0.419753086
434,1980,CHN,3.790123457,0.660493827,0.395061728,2.907407407,0.574074074
435,1980,CIN,4.337423313,0.693251534,0.54601227,3.294478528,0.957055215
436,1980,CLE,4.6125,0.55625,0.49375,3.85625,0.7375
437,1980,DET,5.09202454,0.877300613,0.515337423,3.957055215,0.460122699
438,1980,HOU,3.90797546,0.460122699,0.570552147,3.312883436,1.190184049
439,1980,KCA,4.99382716,0.709876543,0.598765432,3.135802469,1.141975309
440,1980,LAN,4.067484663,0.90797546,0.564417178,3.018404908,0.754601227
441,1980,MIN,4.161490683,0.614906832,0.47826087,2.708074534,0.385093168
442,1980,ML4,5.00617284,1.25308642,0.530864198,2.808641975,0.808641975
443,1980,MON,4.283950617,0.703703704,0.555555556,3.37654321,1.462962963
444,1980,NYA,5.061728395,1.166666667,0.635802469,3.969135802,0.530864198
445,1980,NYN,3.771604938,0.37654321,0.413580247,3.092592593,0.975308642
446,1980,OAK,4.234567901,0.845679012,0.512345679,3.12345679,1.080246914
447,1980,PHI,4.49382716,0.722222222,0.561728395,2.913580247,0.864197531
448,1980,PIT,4.111111111,0.716049383,0.512345679,2.790123457,1.290123457
449,1980,SDN,3.625766871,0.411042945,0.447852761,3.45398773,1.466257669
450,1980,SEA,3.742331288,0.63803681,0.36196319,2.963190184,0.711656442
451,1980,SFN,3.559006211,0.49689441,0.465838509,3.161490683,0.621118012
452,1980,SLN,4.555555556,0.62345679,0.456790123,2.783950617,0.722222222
453,1980,TEX,4.63803681,0.760736196,0.466257669,2.944785276,0.558282209
454,1980,TOR,3.851851852,0.777777778,0.413580247,2.765432099,0.413580247
455,1981,ATL,3.691588785,0.598130841,0.46728972,3,0.91588785
456,1981,BAL,4.085714286,0.838095238,0.561904762,3.847619048,0.39047619
457,1981,BOS,4.805555556,0.833333333,0.546296296,3.5,0.296296296
458,1981,CAL,4.327272727,0.881818182,0.463636364,3.572727273,0.4
459,1981,CHA,4.490566038,0.716981132,0.509433962,3.037735849,0.811320755
460,1981,CHN,3.490566038,0.537735849,0.358490566,3.226415094,0.679245283
461,1981,CIN,4.296296296,0.592592593,0.611111111,3.472222222,0.537037037
462,1981,CLE,4.184466019,0.378640777,0.504854369,3.330097087,1.155339806
463,1981,DET,3.917431193,0.596330275,0.550458716,3.706422018,0.559633028
464,1981,HOU,3.581818182,0.409090909,0.554545455,3.090909091,0.736363636
465,1981,KCA,3.854368932,0.59223301,0.485436893,2.922330097,0.970873786
466,1981,LAN,4.090909091,0.745454545,0.572727273,3.009090909,0.663636364
467,1981,MIN,3.436363636,0.427272727,0.372727273,2.5,0.309090909
468,1981,ML4,4.52293578,0.880733945,0.568807339,2.752293578,0.357798165
469,1981,MON,4.101851852,0.75,0.555555556,3.407407407,1.277777778
470,1981,NYA,3.934579439,0.934579439,0.551401869,3.654205607,0.439252336
471,1981,NYN,3.314285714,0.542857143,0.39047619,2.895238095,0.980952381
472,1981,OAK,4.201834862,0.95412844,0.587155963,3.137614679,0.899082569
473,1981,PHI,4.588785047,0.644859813,0.551401869,3.476635514,0.962616822
474,1981,PIT,3.951456311,0.533980583,0.446601942,2.699029126,1.184466019
475,1981,SDN,3.472727273,0.290909091,0.372727273,2.827272727,0.754545455
476,1981,SEA,3.872727273,0.809090909,0.4,2.990909091,0.909090909
477,1981,SFN,3.846846847,0.567567568,0.504504505,3.477477477,0.801801802
478,1981,SLN,4.504854369,0.485436893,0.572815534,3.67961165,0.854368932
479,1981,TEX,4.304761905,0.466666667,0.542857143,2.80952381,0.438095238
480,1981,TOR,3.103773585,0.575471698,0.349056604,2.679245283,0.622641509
481,1982,ATL,4.561728395,0.901234568,0.549382716,3.419753086,0.932098765
482,1982,BAL,4.748466258,1.098159509,0.576687117,3.889570552,0.300613497
483,1982,BOS,4.648148148,0.839506173,0.549382716,3.37654321,0.259259259
484,1982,CAL,5.024691358,1.148148148,0.574074074,3.783950617,0.339506173
485,1982,CHA,4.851851852,0.839506173,0.537037037,3.290123457,0.839506173
486,1982,CHN,4.172839506,0.62962963,0.450617284,2.839506173,0.814814815
487,1982,CIN,3.364197531,0.50617284,0.37654321,2.901234568,0.808641975
488,1982,CLE,4.216049383,0.672839506,0.481481481,4.018518519,0.932098765
489,1982,DET,4.5,1.092592593,0.512345679,2.901234568,0.574074074
490,1982,HOU,3.512345679,0.456790123,0.475308642,2.685185185,0.864197531
491,1982,KCA,4.839506173,0.814814815,0.555555556,2.728395062,0.820987654
492,1982,LAN,4.265432099,0.851851852,0.543209877,3.259259259,0.932098765
493,1982,MIN,4.055555556,0.913580247,0.37037037,2.925925926,0.234567901
494,1982,ML4,5.466257669,1.325153374,0.582822086,2.969325153,0.515337423
495,1982,MON,4.302469136,0.820987654,0.530864198,3.104938272,0.962962963
496,1982,NYA,4.37654321,0.99382716,0.487654321,3.641975309,0.425925926
497,1982,NYN,3.759259259,0.598765432,0.401234568,2.814814815,0.845679012
498,1982,OAK,4.265432099,0.919753086,0.419753086,3.592592593,1.432098765
499,1982,PHI,4.098765432,0.691358025,0.549382716,3.12345679,0.790123457
500,1982,PIT,4.469135802,0.827160494,0.518518519,2.759259259,0.99382716
501,1982,SDN,4.166666667,0.5,0.5,2.648148148,1.018518519
502,1982,SEA,4.018518519,0.802469136,0.469135802,2.814814815,0.808641975
503,1982,SFN,4.154320988,0.820987654,0.537037037,3.74691358,0.802469136
504,1982,SLN,4.228395062,0.413580247,0.567901235,3.512345679,1.234567901
505,1982,TEX,3.641975309,0.709876543,0.395061728,2.759259259,0.388888889
506,1982,TOR,4.018518519,0.654320988,0.481481481,2.561728395,0.728395062
507,1983,ATL,4.604938272,0.802469136,0.543209877,3.592592593,0.901234568
508,1983,BAL,4.932098765,1.037037037,0.604938272,3.709876543,0.37654321
509,1983,BOS,4.469135802,0.87654321,0.481481481,3.308641975,0.185185185
510,1983,CAL,4.456790123,0.950617284,0.432098765,3.141975309,0.25308642
511,1983,CHA,4.938271605,0.969135802,0.611111111,3.25308642,1.018518519
512,1983,CHN,4.327160494,0.864197531,0.438271605,2.901234568,0.518518519
513,1983,CIN,3.845679012,0.660493827,0.456790123,3.62962963,0.950617284
514,1983,CLE,4.345679012,0.530864198,0.432098765,3.734567901,0.672839506
515,1983,DET,4.87037037,0.962962963,0.567901235,3.135802469,0.574074074
516,1983,HOU,3.969135802,0.598765432,0.524691358,3.191358025,1.012345679
517,1983,KCA,4.26993865,0.668711656,0.484662577,2.435582822,1.116564417
518,1983,LAN,4.012269939,0.895705521,0.558282209,3.319018405,1.018404908
519,1983,MIN,4.37654321,0.87037037,0.432098765,2.882716049,0.271604938
520,1983,ML4,4.716049383,0.814814815,0.537037037,2.932098765,0.62345679
521,1983,MON,4.153374233,0.625766871,0.503067485,3.122699387,0.846625767
522,1983,NYA,4.75308642,0.944444444,0.561728395,3.290123457,0.518518519
523,1983,NYN,3.549382716,0.691358025,0.419753086,2.691358025,0.87037037
524,1983,OAK,4.37037037,0.74691358,0.456790123,3.234567901,1.450617284
525,1983,PHI,4.26993865,0.766871166,0.552147239,3.926380368,0.877300613
526,1983,PIT,4.067901235,0.74691358,0.518518519,3.067901235,0.765432099
527,1983,SDN,4.006134969,0.570552147,0.496932515,2.957055215,1.098159509
528,1983,SEA,3.444444444,0.685185185,0.37037037,2.839506173,0.888888889
529,1983,SFN,4.240740741,0.87654321,0.487654321,3.820987654,0.864197531
530,1983,SLN,4.191358025,0.512345679,0.487654321,3.351851852,1.277777778
531,1983,TEX,3.920245399,0.650306748,0.472392638,2.711656442,0.73006135
532,1983,TOR,4.907407407,1.030864198,0.549382716,3.148148148,0.808641975
533,1984,ATL,3.901234568,0.685185185,0.49382716,3.425925926,0.864197531
534,1984,BAL,4.203703704,0.987654321,0.524691358,3.827160494,0.314814815
535,1984,BOS,5,1.117283951,0.530864198,3.086419753,0.234567901
536,1984,CAL,4.296296296,0.925925926,0.5,3.432098765,0.49382716
537,1984,CHA,4.191358025,1.061728395,0.456790123,3.228395062,0.672839506
538,1984,CHN,4.732919255,0.844720497,0.596273292,3.52173913,0.956521739
539,1984,CIN,3.87037037,0.654320988,0.432098765,3.49382716,0.987654321
540,1984,CLE,4.668711656,0.754601227,0.460122699,3.680981595,0.773006135
541,1984,DET,5.117283951,1.154320988,0.641975309,3.716049383,0.654320988
542,1984,HOU,4.277777778,0.487654321,0.49382716,3.049382716,0.648148148
543,1984,KCA,4.154320988,0.722222222,0.518518519,2.469135802,0.654320988
544,1984,LAN,3.580246914,0.62962963,0.487654321,3.012345679,0.672839506
545,1984,MIN,4.154320988,0.703703704,0.5,2.697530864,0.240740741
546,1984,ML4,3.98136646,0.596273292,0.416149068,2.683229814,0.322981366
547,1984,MON,3.683229814,0.596273292,0.48447205,2.919254658,0.813664596
548,1984,NYA,4.679012346,0.802469136,0.537037037,3.296296296,0.382716049
549,1984,NYN,4.024691358,0.660493827,0.555555556,3.086419753,0.919753086
550,1984,OAK,4.555555556,0.975308642,0.475308642,3.50617284,0.895061728
551,1984,PHI,4.444444444,0.907407407,0.5,3.425925926,1.148148148
552,1984,PIT,3.796296296,0.604938272,0.462962963,2.703703704,0.592592593
553,1984,SDN,4.234567901,0.672839506,0.567901235,2.913580247,0.938271605
554,1984,SEA,4.209876543,0.796296296,0.456790123,3.203703704,0.716049383
555,1984,SFN,4.209876543,0.691358025,0.407407407,3.259259259,0.777777778
556,1984,SLN,4.024691358,0.462962963,0.518518519,3.185185185,1.358024691
557,1984,TEX,4.074534161,0.745341615,0.428571429,2.608695652,0.50310559
558,1984,TOR,4.601226994,0.877300613,0.54601227,2.82208589,1.18404908
559,1985,ATL,3.901234568,0.777777778,0.407407407,3.413580247,0.444444444
560,1985,BAL,5.080745342,1.329192547,0.51552795,3.751552795,0.428571429
561,1985,BOS,4.90797546,0.993865031,0.496932515,3.447852761,0.404907975
562,1985,CAL,4.518518519,0.944444444,0.555555556,4,0.654320988
563,1985,CHA,4.515337423,0.895705521,0.521472393,2.889570552,0.662576687
564,1985,CHN,4.234567901,0.925925926,0.475308642,3.469135802,1.12345679
565,1985,CIN,4.179012346,0.703703704,0.549382716,3.555555556,0.981481481
566,1985,CLE,4.5,0.716049383,0.37037037,3.037037037,0.814814815
567,1985,DET,4.527950311,1.254658385,0.52173913,3.267080745,0.465838509
568,1985,HOU,4.358024691,0.74691358,0.512345679,2.944444444,0.592592593
569,1985,KCA,4.240740741,0.950617284,0.561728395,2.919753086,0.790123457
570,1985,LAN,4.209876543,0.796296296,0.586419753,3.327160494,0.839506173
571,1985,MIN,4.351851852,0.87037037,0.475308642,3.098765432,0.419753086
572,1985,ML4,4.285714286,0.627329193,0.440993789,2.869565217,0.428571429
573,1985,MON,3.931677019,0.732919255,0.52173913,3.055900621,1.049689441
574,1985,NYA,5.211180124,1.093167702,0.602484472,3.850931677,0.962732919
575,1985,NYN,4.290123457,0.827160494,0.604938272,3.37037037,0.722222222
576,1985,OAK,4.672839506,0.956790123,0.475308642,3.135802469,0.722222222
577,1985,PHI,4.117283951,0.87037037,0.462962963,3.25308642,0.75308642
578,1985,PIT,3.527950311,0.49689441,0.354037267,3.192546584,0.683229814
579,1985,SDN,4.012345679,0.672839506,0.512345679,3.166666667,0.37037037
580,1985,SEA,4.438271605,1.055555556,0.456790123,3.481481481,0.580246914
581,1985,SFN,3.432098765,0.709876543,0.382716049,3.012345679,0.611111111
582,1985,SLN,4.611111111,0.537037037,0.62345679,3.617283951,1.938271605
583,1985,TEX,3.832298137,0.801242236,0.385093168,3.291925466,0.807453416
584,1985,TOR,4.714285714,0.98136646,0.614906832,3.124223602,0.894409938
585,1986,ATL,3.819875776,0.857142857,0.447204969,3.341614907,0.577639752
586,1986,BAL,4.37037037,1.043209877,0.450617284,3.475308642,0.395061728
587,1986,BOS,4.931677019,0.894409938,0.590062112,3.695652174,0.254658385
588,1986,CAL,4.851851852,1.030864198,0.567901235,4.141975309,0.672839506
589,1986,CHA,3.975308642,0.74691358,0.444444444,3.00617284,0.709876543
590,1986,CHN,4.25,0.96875,0.4375,3.175,0.825
591,1986,CIN,4.518518519,0.888888889,0.530864198,3.617283951,1.092592593
592,1986,CLE,5.098159509,0.963190184,0.515337423,2.797546012,0.865030675
593,1986,DET,4.925925926,1.222222222,0.537037037,3.783950617,0.851851852
594,1986,HOU,4.037037037,0.771604938,0.592592593,3.308641975,1.00617284
595,1986,KCA,4.037037037,0.845679012,0.469135802,2.925925926,0.598765432
596,1986,LAN,3.938271605,0.802469136,0.450617284,2.950617284,0.956790123
597,1986,MIN,4.574074074,1.209876543,0.438271605,3.092592593,0.5
598,1986,ML4,4.142857143,0.788819876,0.47826087,3.291925466,0.621118012
599,1986,MON,3.956521739,0.683229814,0.48447205,3.335403727,1.198757764
600,1986,NYA,4.919753086,1.160493827,0.555555556,3.981481481,0.858024691
601,1986,NYN,4.833333333,0.913580247,0.666666667,3.895061728,0.728395062
602,1986,OAK,4.512345679,1.00617284,0.469135802,3.413580247,0.858024691
603,1986,PHI,4.590062112,0.956521739,0.534161491,3.658385093,0.950310559
604,1986,PIT,4.092592593,0.685185185,0.395061728,3.512345679,0.938271605
605,1986,SDN,4.049382716,0.839506173,0.456790123,2.987654321,0.592592593
606,1986,SEA,4.432098765,0.975308642,0.413580247,3.530864198,0.574074074
607,1986,SFN,4.308641975,0.703703704,0.512345679,3.308641975,0.913580247
608,1986,SLN,3.732919255,0.360248447,0.49068323,3.527950311,1.627329193
609,1986,TEX,4.759259259,1.135802469,0.537037037,3.154320988,0.635802469
610,1986,TOR,4.963190184,1.110429448,0.527607362,3.042944785,0.674846626
611,1987,ATL,4.639751553,0.944099379,0.428571429,3.98136646,0.838509317
612,1987,BAL,4.5,1.302469136,0.413580247,3.234567901,0.425925926
613,1987,BOS,5.197530864,1.074074074,0.481481481,3.740740741,0.475308642
614,1987,CAL,4.75308642,1.061728395,0.462962963,3.641975309,0.771604938
615,1987,CHA,4.617283951,1.067901235,0.475308642,3.00617284,0.851851852
616,1987,CHN,4.472049689,1.298136646,0.472049689,3.130434783,0.677018634
617,1987,CIN,4.833333333,1.185185185,0.518518519,3.172839506,1.043209877
618,1987,CLE,4.580246914,1.154320988,0.37654321,3.018518519,0.864197531
619,1987,DET,5.530864198,1.388888889,0.604938272,4.030864198,0.654320988
620,1987,HOU,4,0.75308642,0.469135802,3.24691358,1
621,1987,KCA,4.413580247,1.037037037,0.512345679,3.228395062,0.771604938
622,1987,LAN,3.919753086,0.771604938,0.450617284,2.74691358,0.790123457
623,1987,MIN,4.851851852,1.209876543,0.524691358,3.228395062,0.697530864
624,1987,ML4,5.320987654,1.00617284,0.561728395,3.691358025,1.086419753
625,1987,MON,4.574074074,0.740740741,0.561728395,3.092592593,1.024691358
626,1987,NYA,4.864197531,1.209876543,0.549382716,3.728395062,0.648148148
627,1987,NYN,5.080246914,1.185185185,0.567901235,3.654320988,0.981481481
628,1987,OAK,4.975308642,1.228395062,0.5,3.660493827,0.864197531
629,1987,PHI,4.333333333,1.043209877,0.49382716,3.62345679,0.685185185
630,1987,PIT,4.462962963,0.808641975,0.49382716,3.302469136,0.864197531
631,1987,SDN,4.12345679,0.697530864,0.401234568,3.561728395,1.222222222
632,1987,SEA,4.691358025,0.99382716,0.481481481,3.086419753,1.074074074
633,1987,SFN,4.833333333,1.265432099,0.555555556,3.154320988,0.777777778
634,1987,SLN,4.925925926,0.580246914,0.586419753,3.975308642,1.530864198
635,1987,TEX,5.080246914,1.197530864,0.462962963,3.5,0.740740741
636,1987,TOR,5.216049383,1.327160494,0.592592593,3.425925926,0.777777778
637,1988,ATL,3.46875,0.6,0.3375,2.7,0.59375
638,1988,BAL,3.416149068,0.850931677,0.335403727,3.130434783,0.428571429
639,1988,BOS,5.018518519,0.765432099,0.549382716,3.845679012,0.401234568
640,1988,CAL,4.407407407,0.765432099,0.462962963,2.895061728,0.530864198
641,1988,CHA,3.919254658,0.819875776,0.440993789,2.770186335,0.608695652
642,1988,CHN,4.049079755,0.693251534,0.472392638,2.472392638,0.736196319
643,1988,CIN,3.98136646,0.757763975,0.540372671,2.97515528,1.285714286
644,1988,CLE,4.111111111,0.827160494,0.481481481,2.567901235,0.598765432
645,1988,DET,4.339506173,0.882716049,0.543209877,3.62962963,0.537037037
646,1988,HOU,3.808641975,0.592592593,0.50617284,2.925925926,1.222222222
647,1988,KCA,4.372670807,0.751552795,0.52173913,3.01863354,0.850931677
648,1988,LAN,3.87654321,0.611111111,0.580246914,2.697530864,0.808641975
649,1988,MIN,4.685185185,0.932098765,0.561728395,3.259259259,0.660493827
650,1988,ML4,4.209876543,0.697530864,0.537037037,2.709876543,0.981481481
651,1988,MON,3.852760736,0.656441718,0.496932515,2.785276074,1.159509202
652,1988,NYA,4.795031056,0.919254658,0.527950311,3.652173913,0.906832298
653,1988,NYN,4.39375,0.95,0.625,3.4,0.875
654,1988,OAK,4.938271605,0.962962963,0.641975309,3.580246914,0.796296296
655,1988,PHI,3.685185185,0.654320988,0.401234568,3.018518519,0.691358025
656,1988,PIT,4.06875,0.6875,0.53125,3.45625,0.74375
657,1988,SDN,3.689440994,0.583850932,0.51552795,3.068322981,0.763975155
658,1988,SEA,4.124223602,0.919254658,0.422360248,2.863354037,0.590062112
659,1988,SFN,4.135802469,0.697530864,0.512345679,3.395061728,0.74691358
660,1988,SLN,3.567901235,0.438271605,0.469135802,2.987654321,1.444444444
661,1988,TEX,3.956521739,0.695652174,0.434782609,3.366459627,0.807453416
662,1988,TOR,4.709876543,0.975308642,0.537037037,3.216049383,0.660493827
663,1989,ATL,3.627329193,0.795031056,0.391304348,3.01242236,0.51552795
664,1989,BAL,4.37037037,0.796296296,0.537037037,3.660493827,0.728395062
665,1989,BOS,4.777777778,0.666666667,0.512345679,3.969135802,0.345679012
666,1989,CAL,4.12962963,0.895061728,0.561728395,2.648148148,0.549382716
667,1989,CHA,4.304347826,0.583850932,0.428571429,2.881987578,0.602484472
668,1989,CHN,4.333333333,0.765432099,0.574074074,2.913580247,0.839506173
669,1989,CIN,3.901234568,0.790123457,0.462962963,3.043209877,0.790123457
670,1989,CLE,3.728395062,0.783950617,0.450617284,3.080246914,0.456790123
671,1989,DET,3.808641975,0.716049383,0.364197531,3.611111111,0.635802469
672,1989,HOU,3.99382716,0.598765432,0.530864198,3.271604938,0.888888889
673,1989,KCA,4.259259259,0.62345679,0.567901235,3.419753086,0.950617284
674,1989,LAN,3.4625,0.55625,0.48125,3.16875,0.50625
675,1989,MIN,4.567901235,0.722222222,0.49382716,2.950617284,0.685185185
676,1989,ML4,4.364197531,0.777777778,0.5,2.808641975,1.018518519
677,1989,MON,3.901234568,0.617283951,0.5,3.530864198,0.987654321
678,1989,NYA,4.335403727,0.807453416,0.459627329,3.118012422,0.850931677
679,1989,NYN,4.216049383,0.907407407,0.537037037,3.111111111,0.975308642
680,1989,OAK,4.395061728,0.783950617,0.611111111,3.469135802,0.969135802
681,1989,PHI,3.858895706,0.754601227,0.411042945,3.423312883,0.650306748
682,1989,PIT,3.884146341,0.579268293,0.451219512,3.432926829,0.945121951
683,1989,SDN,3.962962963,0.740740741,0.549382716,3.407407407,0.839506173
684,1989,SEA,4.283950617,0.827160494,0.450617284,3.018518519,0.5
685,1989,SFN,4.314814815,0.87037037,0.567901235,3.135802469,0.537037037
686,1989,SLN,3.853658537,0.445121951,0.524390244,3.091463415,0.945121951
687,1989,TEX,4.290123457,0.75308642,0.512345679,3.104938272,0.62345679
688,1989,TOR,4.512345679,0.87654321,0.549382716,3.216049383,0.888888889
689,1990,ATL,4.209876543,1,0.401234568,2.919753086,0.567901235
690,1990,BAL,4.155279503,0.819875776,0.472049689,4.099378882,0.583850932
691,1990,BOS,4.314814815,0.654320988,0.543209877,3.691358025,0.327160494
692,1990,CAL,4.259259259,0.907407407,0.49382716,3.49382716,0.425925926
693,1990,CHA,4.209876543,0.654320988,0.580246914,2.950617284,0.864197531
694,1990,CHN,4.259259259,0.839506173,0.475308642,2.50617284,0.932098765
695,1990,CIN,4.277777778,0.771604938,0.561728395,2.87654321,1.024691358
696,1990,CLE,4.518518519,0.679012346,0.475308642,2.827160494,0.660493827
697,1990,DET,4.62962963,1.061728395,0.487654321,3.913580247,0.50617284
698,1990,HOU,3.537037037,0.580246914,0.462962963,3.382716049,1.104938272
699,1990,KCA,4.391304348,0.621118012,0.465838509,3.093167702,0.664596273
700,1990,LAN,4.49382716,0.796296296,0.530864198,3.320987654,0.87037037
701,1990,MIN,4.111111111,0.617283951,0.456790123,2.74691358,0.592592593
702,1990,ML4,4.518518519,0.790123457,0.456790123,3.203703704,1.012345679
703,1990,MON,4.086419753,0.703703704,0.524691358,3.555555556,1.450617284
704,1990,NYA,3.722222222,0.907407407,0.413580247,2.635802469,0.734567901
705,1990,NYN,4.783950617,1.061728395,0.561728395,3.308641975,0.679012346
706,1990,OAK,4.524691358,1.012345679,0.635802469,4.018518519,0.87037037
707,1990,PHI,3.987654321,0.635802469,0.475308642,3.592592593,0.666666667
708,1990,PIT,4.524691358,0.851851852,0.586419753,3.592592593,0.845679012
709,1990,SDN,4.154320988,0.759259259,0.462962963,3.141975309,0.851851852
710,1990,SEA,3.950617284,0.660493827,0.475308642,3.679012346,0.648148148
711,1990,SFN,4.438271605,0.938271605,0.524691358,3.012345679,0.672839506
712,1990,SLN,3.697530864,0.450617284,0.432098765,3.191358025,1.364197531
713,1990,TEX,4.172839506,0.679012346,0.512345679,3.549382716,0.709876543
714,1990,TOR,4.734567901,1.030864198,0.530864198,3.24691358,0.685185185
715,1991,ATL,4.62345679,0.87037037,0.580246914,3.475308642,1.018518519
716,1991,BAL,4.234567901,1.049382716,0.413580247,3.259259259,0.308641975
717,1991,BOS,4.512345679,0.777777778,0.518518519,3.660493827,0.364197531
